"","W1GrssyrMP","W1GrssyrHH","W1wrk1aMP","W1condur5MP","W1hea2MP","W1NoldBroHS","W1InCarHH","W1hous12HH","W1usevcHH","W1hiqualmum","W1hiqualdad","W1wrkfulldad","W1wrkfullmum","W1empsmum","W1empsdad","W1ch0_2HH","W1ch3_11HH","W1ch12_15HH","W1ch16_17HH","IndSchool","W1marstatmum","W1depkids","W1famtyp2","W1nssecfam","W1ethgrpYP","W1heposs9YP","W1hwndayYP","W1truantYP","W1alceverYP","W1bulrc","W1disabYP","W1yschat1","W2ghq12scr","W2disc1YP","W2depressYP","W4AlcFreqYP","W4CannTryYP","W4NamesYP","W4RacismYP","W4empsYP","W4schatYP","W4Childck1YP","W5JobYP","W5EducYP","W5Apprent1YP","W6JobYP","W6UnivYP","W6EducYP","W6Apprent1YP","W6acqno","W6gcse","W6als","W6OwnchiDV","W6Childliv","W6DebtattYP","W6NEETAct","W8DDEGP","W8DGHQSC","W8DMARSTAT","W8TENURE","W8DACTIVITY","W8QMAFI","W8DINCW"
"3111",NA,NA,"1","1","2","2","1","2","1","20","2","1","3","6","1","0","1","2","1","0","2","4","0","3","4","1","4","2","2","2","3",44,0,"2","2",NA,"2","2","2","5",17,NA,"2","1","2","2","2","1","2","3","4","1","2",NA,13,NA,"1",6,"1","7","1","2",278.36
"3112",NA,NA,"2","1","2","0","1","2","1","1","2","1","2","2","1","0","0","1","1","0","2","2","0","1","1","1","2","2","2","2","3",38,0,"2","2","6","2","2","2","5",13,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,13,NA,"1",0,"1","4","6","2",366.3
"3113",NA,NA,"1","1","1","0","1","1","1","20","13","1","1","1","1","0","0","1","0","0","2","1","0","5","1","2","1","2","2","2","3",43,1,"2","1","2","2","2","2","5",17,NA,"1","1","2","1","2","2","2","3","4","1","2",NA,11,NA,"1",1,"1","2","1","2",345.13
"3114",NA,NA,"1","1","2","2","1","2","1","8","3","1","1","1","1","1","0","2","1","0","2","4","0","2","5","1","5","2","2","2","3",46,3,"2","1",NA,"2","2","2","5",16,NA,"2","1","2","1","1",NA,NA,"1","4","4","2",NA,12,NA,"1",0,"1","5","1","2",259.04
"3115",NA,NA,"1","1","2","1","1","2","1","2","1","1","1","1","1","0","1","1","0","0","2","2","0","2","1","2","3","2","1","1","3",24,7,"2","4","2","2","2","2","5",15,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,15,NA,"1",3,"1","4","1","2",391.21
"3116",NA,NA,"1","2","2","5","1","2","1","20","20","1","3","6","1","0","5","1","0","0","2","6","0","5","5","2","5","2","2","2","3",33,1,"2","1",NA,"2","2","2","5",11,NA,"1","1","2","1","2","1","2","9","4","4","2",NA,11,NA,"1",2,"1","7","1","2",265.13
"3117",NA,NA,"1","1","2","0","1","2","1","2",NA,NA,"1","1",NA,"0","0","1","1","0","4","1","1","1","1","1","3","1","1","1","3",43,3,"2","3","5","2","2","1","5",14,NA,"2","2","2","2","1",NA,NA,"1","4","4","2",NA,12,NA,"1",1,"1","4","2","2",317.19
"3118",NA,NA,"1","1","2","3","1","1","1","2",NA,NA,"1","1",NA,"0","2","2","0","0","5","4","1","1","1","1","4","2","1","2","3",34,3,"2","2","6","2","2","2","5",11,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,14,NA,"1",2,"1","4","1","2",319.85
"3119",NA,NA,"1","1","2","0","1","2","1","2","2","1","1","1","1","0","0","1","1","0","2","2","0","1","1","2","4","2","2","2","3",34,1,"2","1","3","1","2","2","5",14,NA,"2","2","2","2","1",NA,NA,"1","4","4","2",NA,17,NA,"1",0,"1","4","2","2",315.13
"3120",NA,NA,"1","1","2","1","1","1","1","15","7","1","1","1","1","0","1","1","1","0","2","3","0","4","1","1","5","2","1","1","3",32,2,"2","2","3","2","2","1","5",13,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,13,NA,"1",5,"1","1","1","2",427.08
"3121",NA,NA,"2","1","1","1","1","2","1","20","13","1","2","2","1","0","1","1","0","0","2","2","0","5","3","1","4","2","2","2","3",37,6,"1","3",NA,"2","2","2","5",16,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,13,NA,"1",1,"1","2","1","2",271.89
"3122",NA,NA,"3","1","2","2","1","2","1","16","15","1","1","1","1","0","1","2","0","0","2","3","0","4","1","4","4","2","2","2","3",34,0,"2","1","3","1","2","2","5",11,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,11,NA,"1",0,"1","7","1","2",357.12
"3123",NA,NA,"2","1","2","0","1","1","1","2","2","1","2","2","1","0","0","1","0","0","2","1","0","5","1","1","5","2","2","1","3",33,3,"2","3","4","2","2","2","5",18,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,18,NA,"1",0,"1","4","1","2",373.42
"3124",NA,NA,"1","1","2","0","1","2","1","2","2","1","1","1","1","0","0","2","0","0","2","2","0","1","1","2","3","2","2","1","3",42,5,"2","3","4","2","2","2","5",15,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,14,NA,"1",1,"1","4","1","2",371.27
"3125",NA,NA,"2","1","2","1","1","2","1","15","1","1","2","2","1","0","1","1","1","0","2","3","0","2","1","1","4","2","1","1","3",37,3,"2","2","3","1","1","2","5",13,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,12,NA,"1",2,"1","4","1","2",465.31
"3126",NA,NA,"1","1","2","0","1","2","1","20","1","1","3","6","1","0","0","1","0","0","2","1","0","2","4","1","3","2","2","2","3",38,6,"1","3",NA,"2","2","1","5",18,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,13,NA,"1",8,"1","5","11","2",284.62
"3127",NA,NA,"1","1","2","0","1","4","1","14",NA,NA,"1","1",NA,"0","0","1","0","0","5","1","1","3","1","3","1","2","1","1","3",28,2,"2","3","2","1","1","2","5",15,NA,"1","1","2","2","2","1","2","9","4","4","2",NA,15,NA,"1",2,"1","4","1","2",345.38
"3128",NA,NA,"1","1","2","2","1","2","1","4","1","1","1","1","1","0","1","2","0","0","2","3","0","1","7","1","4","2","2","2","3",41,0,"1","1",NA,"2","2","2","5",17,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,14,NA,"1",0,"1","5","1","2",305.27
"3129",NA,NA,"4","1","2","1","1","2","1","13","13","1","2","2","1","0","1","1","0","0","2","2","0","6","1","2","4","2","1","2","3",36,8,"2","3","3","2","2","2","5",17,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,11,NA,"1",5,"1","5","1","2",384.78
"3130",NA,NA,"1","1","2","1","1","2","1","6","4","1","2","2","1","0","1","2","0","0","2","3","0","1","1","1","4","2","1","2","3",35,9,"2","3","2","1","2","2","5",14,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,14,NA,"1",2,"1","2","1","2",446.34
"3131",NA,NA,"1","1","2","1","1","4","1","6","15","3","1","1","8","0","1","1","0","0","2","2","0","5","1","1","5","2","2","2","2",44,2,"2","3",NA,"2","2","2","5",19,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,15,NA,"1",3,"1","4","7","2",361.04
"3132",NA,NA,"1","1","2","0","1","2","1","6","2","1","1","1","1","0","0","1","1","0","2","2","0","1","1","2","2","2","2","2","3",41,0,"2","1","2","1","2","2","5",13,NA,"2","1","2","2","2","2","2","9","4","4","2",NA,14,NA,"1",2,"1","4","1","2",322.65
"3133",NA,NA,"1","1","1","0","1","6","1","20",NA,NA,"1","1",NA,"0","0","1","0","0","5","1","1","2","1","4","1","2","1","1","3",23,1,"2","1","2","1","2","2","5",13,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,15,NA,"1",6,"1","2","1","2",281.24
"3134",NA,NA,"2","1","2","3","1","2","1","6",NA,NA,"2","2",NA,"0","2","3","0","0","1","5","1","2","2","2","4","2","1","1","3",41,1,"2","2","3","1","2","2","5",19,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,17,NA,"1",0,"1","4","6","2",252.17
"3135",NA,NA,"1","1","2","1","1","2","1","20","20","1","1","1","1","0","1","1","0","0","2","2","0","5","1","1","4","2","1","1","3",37,0,"2","2","4","2","2","2","5",15,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,16,NA,"1",9,"1","7","1","2",362.51
"3136",NA,NA,"3","1","2","1","1","2","1","2","4","1","2","2","1","0","1","1","0","0","2","2","0","4","1","1","2","1","1","1","3",22,3,"2","3","3","1","2","2","5",8,NA,"1","1","2","2","2","2","2","9","4","4","2",NA,14,NA,"1",0,"1","4","1","2",422.16
"3137",NA,NA,"1","1","2","1","1","1","1","8","16","1","1","1","1","0","1","1","0","0","2","2","0","4","1","1","4","2","1","1","2",39,1,"2","1","2","2","1","2","5",20,NA,"2","1","2","2","1",NA,NA,"9","4","4","2",NA,16,NA,"1",2,"1","5","2","2",331.22
"3138",NA,NA,"1","1","2","0","1","2","1","7","1","1","2","2","1","0","0","1","1","0","2","2","0","1","1","1","4","2","1","2","3",39,0,"2","1","2","2","2","2","5",15,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,16,NA,"1",0,"1","4","1","2",344.6
"3139",NA,NA,"1","1","2","2","1","2","1","4","7","1","1","1","1","0","2","1","0","0","2","3","0","3","6","1","5","2","2","2","3",44,0,"1","1","5","2","2","2","5",19,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,19,NA,"1",0,"1","7","1","2",248.98
"3140",NA,NA,"1","1","2","1","1","2","1","5","2","1","2","2","1","0","1","1","1","0","2","3","0","1","1","1","5","2","1","1","3",28,6,"2","3","2","1","2","2","5",15,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,16,NA,"1",5,"1","4","1","2",367.48
"3141",NA,NA,"2","1","2","1","1","2","1","20","20","1","2","2","1","0","1","1","0","0","2","2","0","7","1","2","5","2","1","2","3",39,0,"2","1","2","2","1","2","5",20,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,17,NA,"1",0,"1","4","1","2",278.7
"3142",NA,NA,"2","1","1","0","1","5","1","20","20","2","3","6","2","0","0","2","0","0","2","2","0","6","7","2","5","2","2","2","2",28,2,"2","2",NA,"2","2","2","5",12,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,8,NA,"1",0,"1","4","5","3",265.4
"3143",NA,NA,"1","1","2","1","1","2","1","2","15","1","1","1","1","0","1","1","0","0","2","2","0","1","1","1","3","2","1","2","3",35,8,"2","3","2","1","2","2","5",14,NA,"2","1","2","2","2","2","2","9","4","4","2",NA,13,NA,"1",5,"1","4","5","3",366.81
"3144",NA,NA,"2","1","2","0","1","2","1","8","1","1","2","2","1","0","0","1","1","1","2","2","0","2","1","3","5","2","1","2","3",38,0,"2","1","2","1","2","2","5",13,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,12,NA,"1",5,"1","4","1","3",387.8
"3145",NA,NA,"1","1","2","2","1","2","1","16","20","1","1","1","1","0","2","1","0","0","2","3","0","5","3","2","5","2","2","2","3",38,2,"1","4","5","2","2","1","5",16,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,8,NA,"1",3,"2","2","2","3",298.32
"3146",NA,NA,"1","1","2","1","1","2","1","5","16","1","1","1","1","0","1","1","0","0","2","2","0","2","1","2","4","2","2","2","3",35,0,"2","1","5","2","2","2","5",15,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,14,NA,"1",4,"1","5","1","3",372.31
"3147",NA,NA,"2","1","2","0","1","6","1","20","15","2","1","1","2","0","0","2","0","0","2","2","0","6","7","1","4","2","2","2","3",41,0,"1","1",NA,"2","2","1","5",15,NA,"2","2","2","2","1",NA,NA,"1","4","4","2",NA,17,NA,"1",0,"1","4","1","3",252.09
"3148",NA,NA,"1","1","2","0","1","2","1","2","8","1","1","1","1","0","0","1","0","1","2","1","0","1","1","1","5","2","1","1","3",44,1,"2","1","1","1","2","2","5",18,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,11,NA,"1",9,"2","2","1","3",383.85
"3149",NA,NA,"1","1","2","1","1","2","1","1",NA,NA,"1","1",NA,"0","0","2","0","1","5","2","1","2","1","2","4","2","1","2","3",24,4,"2","2","3","1","2","2","5",10,NA,"1","1","2","2","2","1","2","3","4","1","2",NA,10,NA,"1",12,"1","4","5","3",369.39
"3150",NA,NA,"12","1","2","0","1","2","1","17","13","1","3","9","1","0","0","1","0","0","2","1","0","7","1","2","3","2","1","1","3",39,0,"2","1","5","2","1","2","5",16,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,10,NA,"1",5,"1","4","1","3",250.86
"3151",NA,NA,"2","1","1","0","1","1","1","7","15","1","2","2","1","0","0","1","1","0","2","2","0","2","1","2","2","2","1","1","3",26,1,"2","1","2","1","2","2","5",14,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,9,NA,"1",6,"1","4","1","3",353.33
"3152",NA,NA,"1","1","1","2","1","2","1","4",NA,"1","1","1","1","0","2","1","0","0","2","3","0","2","3","1","4","2","2","2","3",40,0,"2","1","5","2","1","2","5",13,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,11,NA,"1",3,"1","5","5","4",279.16
"3153",NA,NA,"2","1","2","1","1","1","1","15","13","2","2","2","2","0","1","1","0","1","2","2","0","4","1","3","4","2","1","2","3",26,1,"2","2","2","2","2","2","5",15,NA,"2","1","2","2","2","1","2","3","4","1","2",NA,10,NA,"1",11,"1","7","1","5",242.06
"3154",NA,NA,"2","1","2","2","1","2","1","9","8","1","2","2","1","0","2","2","0","0","2","4","0","5","1","2","5","2","1","2","3",42,0,"2","1","5","1","2","2","1",16,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,12,NA,NA,0,"1","7","1","1",303
"3155",NA,NA,"2","1","2","1","1","2","1","15","9","1","2","2","1","0","1","1","0","0","2","2","0","5","1","1","5","2","1","2","3",33,0,"2","2","3","1","2","1","5",15,NA,"1","2","2","2","1",NA,NA,"1","4","4","2",NA,12,NA,NA,0,"1","7","1","1",437.75
"3156",NA,NA,"1","1","2","1","1","2","1","15","20","1","1","1","1","0","1","1","0","0","2","2","0","2","1","3","1","1","2","1","3",25,0,"2","1","2","2","2","2","5",6,NA,"2","1","2","2","2","2","2","9","4","4","2",NA,12,NA,NA,0,"1","4","3","1",275.03
"3157",NA,NA,"1","1","2","3","1","1","1","7","7","1","1","1","1","0","3","1","2","1","2","6","0","2","1","2","4","2","2","1","3",29,0,"2","2",NA,"2","2","1","5",17,NA,"2","2","2","1","2","2","2","7","4","4","2",NA,11,NA,NA,0,"2","2","2","1",358.75
"3158",NA,NA,"1","1","2","0","1","2","1","2","5","1","1","1","1","0","0","1","1","0","2","2","0","1","1","2","2","2","1","2","3",33,0,"2","1","2","2","2","2","5",13,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,14,NA,NA,0,"1","4","1","1",265.12
"3159",NA,NA,"1","1","2","1","1","6","1","15",NA,NA,"1","1",NA,"0","1","1","0","0","6","2","1","4","1","1","5","2","1","2","3",45,0,"2","1","3","2","2","2","2",15,NA,"1","1","2","1","2","2","1","9","4","4","2",NA,8,NA,NA,0,"1","7","1","1",288.89
"3160",NA,NA,"1","1","2","1","1","1","1","15","15","1","2","2","1","0","1","2","2","0","2","5","0","4","3","2","5","2","2","2","3",39,9,"1","4","5","2","2","2","5",18,NA,"2","1","2","1","1",NA,NA,"1","4","4","2",NA,12,NA,NA,0,"2","5","1","1",290.14
"3161",NA,NA,"1","1","2","3","1","2","1","2","2","1","1","1","1","0","2","2","0","0","2","4","0","2","3","1","5","2","1","1","3",41,0,"2","2","3","2","2","2","5",18,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,19,NA,NA,2,"1","5","1","1",309.77
"3162",NA,NA,"1","1","2","0","1","1","1","20","20","1","3","6","1","0","0","1","0","0","2","1","0","4","4","2","3","2","2","2","3",38,0,"1","1",NA,"2","2","2","5",13,NA,"1","1","2","2","2","1","2","9","4","4","2",NA,16,NA,NA,0,"1","7","1","1",203.19
"3163",NA,NA,"4","1","1","1","1","5","1","15",NA,NA,"2","2",NA,"0","1","1","0","0","1","2","1","4","1","2","4","2","1","1","3",44,3,"2","3","3","2","2","2","5",15,NA,"2","2","2","1","2","2","2","9","4","4","1","1",14,NA,NA,1,"1","4","5","2",336.28
"3164",NA,NA,"1","1","2","0","1","2","1","4",NA,NA,"1","1",NA,"0","0","1","1","1","5","2","1","4","1","3","4","2","2","2","3",31,1,"1","2","2","1","2","2","5",13,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,9,NA,NA,0,"1","4","2","2",314.09
"3165",NA,NA,"4","1","2","0","1","2","1","6","1","1","2","2","1","0","0","1","1","0","2","2","0","1","1","1","3","2","2","2","3",44,0,"2","2","6","2","2","2","5",16,NA,"1","1","2","2","1",NA,NA,"9","4","4","2",NA,12,NA,NA,2,"2","4","13","2",340.41
"3166",NA,NA,"2","1","2","0","1","1","1","8","9","1","2","2","1","0","0","1","1","0","2","2","0","4","1","3","1","2","1","2","3",37,0,"2","1","3","2","2","2","5",15,NA,"1","1","2","1","2","1","2","9","4","4","2",NA,13,NA,NA,0,"1","2","1","2",341.69
"3167",NA,NA,"2","1","2","0","1","6","1","9",NA,NA,"2","2",NA,"0","0","1","2","0","5","2","1","4","1","1","2","2","1","1","3",36,0,"2","1","1","1","2","2","5",16,NA,"1","2","2","2","1",NA,NA,"1","4","4","2",NA,20,NA,NA,0,"1","7","1","2",349.37
"3168",NA,NA,"2","1","2","1","1","2","1","15","4","1","2","2","1","0","0","2","0","0","2","2","0","5","1","3","3","2","1","2","3",36,2,"2","2","4","2","2","2","5",15,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,12,NA,NA,0,"1","7","1","2",409.49
"3169",NA,NA,"1","1","2","2","1","2","1","4","8","1","1","1","1","0","1","2","0","0","2","3","0","3","6","1","3","2","2","2","2",42,4,"2","4","6","2","2","2","5",14,NA,"2","1","2","2","2","2","2","9","4","4","2",NA,15,"1",NA,1,"1","4","1","2",253.93
"3170",NA,NA,"1","1","2","2","1","2","1","15","15","1","3","6","1","0","2","1","0","0","2","3","0","4","1","4","3","2","2","1","1",37,1,"2","2",NA,"2","2","2","5",17,NA,"2","2","2","2","2","2","2","9","4","4","2",NA,17,"1",NA,0,"1","7","1","2",305.57
"3171",NA,NA,"4","1","2","2","1","4","1","7","9","1","2","2","1","0","2","2","0","0","2","4","0","2","1","1","5","2","1","2","3",30,0,"2","2","3","1","2","2","5",4,NA,"2","2","1","1","2","1","2","9","4","4","2",NA,10,NA,NA,0,"1","7","1","2",372.95
"3172",NA,NA,"1","1","1","0","1","1","1","15","7","1","1","1","1","0","0","1","0","1","2","1","0","4","1","2","5","2","1","2","3",30,4,"2","2","2","1","2","2","5",11,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,17,NA,NA,0,"1","2","3","2",444.59
"3173",NA,NA,"2","1","2","0","1","2","1","15","7","1","2","2","1","0","0","2","0","0","2","2","0","2","1","2","4","2","1","2","3",32,7,"2","3","2","1","2","2","5",9,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,14,NA,NA,1,"1","5","1","2",435.77
"3174",NA,NA,"4","1","1","3","1","2","1","16","20","1","2","2","1","0","2","3","1","0","2","5","0","4","1","3","3","2","1","1","3",33,0,"2","1","2","2","2","2","1",4,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,11,NA,NA,2,"1","2","1","2",374.89
"3175",NA,NA,"2","1","2","1","1","2","1","13","8","1","2","2","1","0","1","2","1","0","2","4","0","2","1","1","5","2","1","2","3",38,9,"2","4","2","2","2","2","5",15,NA,"1","1","2","2","1",NA,NA,"1","4","4","2",NA,15,NA,NA,0,"1","7","1","2",348.57
"3176",NA,NA,"2","1","2","0","1","2","1","5","15","2","2","2","2","0","0","1","0","0","2","1","0","6","1","2","4","2","2","2","3",30,1,"2","3",NA,"2","2","2","5",18,NA,"2","1","2","1","2","2","2","9","4","4","2",NA,14,NA,NA,1,"2","4","1","2",351.27
"3177",NA,NA,"1","1","2","2","1","1","1","8","15","1","1","1","1","0","1","2","1","1","2","4","0","4","1","2","5","2","1","2","3",44,0,"2","1","6","2","2","2","5",15,NA,"2","1","2","1","2","2","2","9","4","4","2",NA,10,NA,NA,1,"1","4","1","2",355.24
"3178",NA,NA,"2","1","2","0","1","2","1","15",NA,NA,"2","2",NA,"0","0","1","1","0","5","2","1","4","1","2","1","2","1","1","3",27,5,"2","3","3","1","2","2","1",13,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,9,NA,NA,0,"1","4","1","2",275.37
"3179",NA,NA,"1","1","2","1","1","1","1","20","20","1","1","1","1","0","1","1","0","0","2","2","0","4","3","1","5","2","1","2","3",46,0,"2","2","3","1","2","1","5",17,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,14,NA,NA,1,"1","5","1","2",288.91
"3180",NA,NA,"1","1","2","0","1","2","1","3","4","1","1","1","1","0","0","1","0","0","2","1","0","4","1","2","3","2","1","1","3",32,6,"2","4","2","1","2","2","5",3,NA,"2","2","2","2","1",NA,NA,"1","4","4","2",NA,16,NA,NA,10,"1","5","3","3",302.87
"3181",NA,NA,"2","1","1","0","1","2","1","20",NA,NA,"2","2",NA,"0","0","1","0","0","5","1","1","4","1","3","4","1","1","2","2",41,1,"2","1","2","1","2","2","2",15,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,8,NA,NA,0,"1","1","2","3",280.07
"3182",NA,NA,"10","2","2","0","1","2","2","20",NA,NA,"3","6",NA,"0","0","1","0","0","6","1","1","7","3","1","5","2","2","2","3",39,4,"2","2","6","2","2","1","5",16,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,10,NA,NA,0,"1","1","1","3",174.61
"3183",NA,NA,"1","1","1","2","1","2","1","16","20","1","1","1","1","0","2","1","1","0","2","4","0","7","3","2","5","2","1","2","2",27,0,"2","1","3","2","2","2","5",13,NA,"1","1","2","1","2","2","2","6","2","4","2",NA,10,NA,NA,3,"1","5","1","3",246.71
"3184",NA,NA,"1","1","2","0","1","2","1","1","2","1","1","1","1","0","0","1","1","1","2","2","0","1","1","1","5","2","1","1","3",39,0,"2","1","2","1","2","2","5",16,NA,"1","1","2","2","2","2","2","9","4","4","2",NA,14,NA,NA,0,"1","4","1","3",388.72
"3185",NA,NA,"2","1","1","1","1","1","1","15","9","3","2","2","6","0","0","2","0","0","2","2","0","4","1","1","4","1","1","1","1",22,5,"2","2","3","1","2","2","5",3,NA,"2","1","2","2","2","1","2","9","4","4","2",NA,11,NA,NA,9,"1","4","10","5",337.88
"3186",NA,NA,"1","1","2","1","1","2","1","1","2","1","1","1","1","0","0","2","0","1","2","2","0","1","1","1","5","2","1","2","3",31,3,"2","2",NA,"1","2","2","5",12,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,18,NA,"0",4,"1","2","1","1",383.78
"3187",NA,NA,"1","1","2","0","1","7","1","19","5","1","1","1","1","0","0","2","0","0","2","2","0","1","1","2","2","2","2","1","3",29,0,"2","2",NA,"2","1","1","5",11,NA,"2","1","2","2","2","1","2","6","2","4","2",NA,13,NA,"0",6,"1","4","11","1",260.45
"3188",NA,NA,"1","2","1","1","1","2","1","20","15","1","1","1","1","1","0","1","0","0","3","2","0","4","2","2","5","2","2","2","2",42,0,"2","1","3","1","2","2","5",15,NA,"1","1","1","1","2","1","1","9","4","4","2",NA,10,NA,"0",0,"1","2","3","1",198.08
"3189",NA,NA,"1","2","2","1","1","2","1","13","13","2","1","1","2","0","1","1","0","0","2","2","0","6","3","1","3","2","2","2","3",40,3,"2","3","5","2","1","2","5",15,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,11,NA,"0",0,"2","2","1","1",266.85
"3190",NA,NA,"1","1","2","1","1","8","1","20","13","1","2","2","1","0","1","2","0","0","2","3","0","4","1","3","1","1","1","1","3",29,6,"2","3","3","1","1","2","2",11,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,10,NA,"0",0,"2","4","3","1",459.15
"3191",NA,NA,"1","1","1","1","4","6","1","15","19","1","1","1","1","1","1","1","0","0","2","3","0","4","1","3","4","2","1","2","2",44,3,"2","2","3","2","2","2","5",16,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,12,NA,"0",0,"2","4","1","1",301.19
"3192",NA,NA,"1","1","2","1","1","2","1","13","4","1","2","2","1","0","0","2","0","0","2","2","0","2","1","2","5","2","1","1","3",33,0,"2","1","2","2","1","1","5",14,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,12,NA,"0",0,"2","2","1","1",311.1
"3193",NA,NA,"1","1","2","1","1","2","1","13","20","1","2","2","1","0","1","1","1","0","2","3","0","4","3","1","3","2","2","1","3",40,0,"2","2",NA,"2","2","1","5",18,NA,"1","1","2","1","1",NA,NA,"1","4","4","2",NA,15,NA,"0",2,"2","1","1","1",247.76
"3194",NA,NA,"3","2","2","2","1","1","1","20","20","1","3","6","1","0","0","2","0","0","2","2","0","4","4","2","3","2","1","2","3",37,5,"1","3","6","1","2","1","5",18,NA,"2","1","2","2","1",NA,NA,"1","4","4","2",NA,17,NA,"0",0,"1","4","1","2",273.99
"3195",NA,NA,"3","1","2","3","1","1","1","20","2","1","3","6","1","0","1","3","0","0","2","4","0","2","4","1","5","2","2","2","3",48,0,"2","1",NA,"2","2","2","5",13,NA,"2","1","2","2","2","1","2","9","4","4","2",NA,16,NA,"0",7,"1","5","1","2",285.08
"3196",NA,NA,"2","1","1","1","1","1","1","15","20","1","2","2","1","0","1","1","0","0","2","2","0","4","1","3","2","2","2","1","3",11,0,"2","2","3","1","2","2","1",11,NA,"2","2","2","1","2","2","2","9","4","4","1","2",14,NA,"0",0,"1","5","1","2",433.65
"3197",NA,NA,"1","1","2","1","1","6","1","7","4","3","1","1","3","0","1","1","0","0","2","2","0","4","1","2","2","2","1","2","3",39,0,"2","2","5","2","2","2","5",16,NA,"1","1","2","1","2","2","2","9","4","4","2",NA,13,NA,"0",0,"1","2","1","2",351.69
"3198",NA,NA,"1","1","2","0","1","2","1","19","20","1","1","1","1","0","0","1","1","0","2","2","0","7","1","3","2","2","1","2","3",35,4,"2","3","1","2","1","2","4",16,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,15,NA,"0",6,"1","5","2","2",298.29
"3199",NA,NA,"2","1","2","0","1","1","1","7","15","1","2","2","1","0","0","2","0","0","2","2","0","3","1","3","3","2","2","1","3",31,4,"2","3","6","2","2","2","2",11,NA,"1","2","2","1","2","2","2","2","4","4","2",NA,16,NA,"0",0,"1","4","3","2",387.03
"3200",NA,NA,"1","1","2","1","1","6","1","15","4","1","1","1","1","0","0","2","0","0","2","2","0","2","3","2","3","2","2","1","3",36,0,"2","2","4","2","1","1","5",11,NA,"1","1","2","1","2","1","2","9","4","4","2",NA,17,NA,"0",1,"1","5","1","2",316.8
"3201",NA,NA,"1","1","2","0","1","2","1","15",NA,"1","1","1","1","0","0","1","1","0","3","2","0","4","1","1","3","1","1","1","3",33,0,"2","1","2","1","2","2","1",11,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,14,NA,"0",1,"1","2","1","2",402.46
"3202",NA,NA,"1","1","2","1","1","2","1","13","15","1","1","1","1","0","0","2","0","0","2","2","0","7","1","1","3","2","1","1","3",37,0,"2","1","3","2","1","2","2",15,NA,"1","2","2","1","2","2","2","9","4","4","2",NA,10,NA,"0",2,"1","2","1","2",328.9
"3203",NA,NA,"1","1","2","0","1","2","1","20","9","1","1","1","1","0","0","1","0","0","2","1","0","4","1","4","0","2","1","2","3",29,0,"2","1","1","1","2","2","5",9,NA,"1","1","1","1","2","1","1","9","4","4","2",NA,8,NA,"0",0,"1","5","1","2",288.55
