W1GrssyrHH,W1wrk1aMP,W1condur5MP,W1hea2MP,W1NoldBroHS,W1InCarHH,W1hous12HH,W1usevcHH,W1hiqualmum,W1hiqualdad,W1wrkfulldad,W1wrkfullmum,W1empsmum,W1empsdad,IndSchool,W1marstatmum,W1depkids,W1famtyp2,W1nssecfam,W1ethgrpYP,W1heposs9YP,W1hwndayYP,W1truantYP,W1alceverYP,W1bulrc,W1disabYP,W1yschat1,W2ghq12scr,W2disc1YP,W2depressYP,W4AlcFreqYP,W4CannTryYP,W4NamesYP,W4RacismYP,W4empsYP,W4schatYP,W4Childck1YP,W5JobYP,W5EducYP,W5Apprent1YP,W6JobYP,W6UnivYP,W6EducYP,W6Apprent1YP,W6acqno,W6gcse,W6als,W6OwnchiDV,W6Childliv,W6DebtattYP,W8DGHQSC,W8DMARSTAT,W8TENURE,W8DACTIVITY,W8QDEB2
4212,10,1,2,1,1,2,1,8,20,2,3,6,2,0,2,3,0,7,8,2,3,2,2,1,3,20,2,-1,2,3,1,1,2,5,12,-91,2,1,2,2,2,2,2,9,4,4,2,-91,7,12,2,7,10,150
4551.04,5,1,2,1,1,6,1,20,2,3,2,2,3,0,2,3,0,6,4,1,5,2,2,1,3,33,9,1,3,-91,2,1,1,5,16,-91,2,1,2,1,1,-91,-91,1,4,4,2,-91,17,0,1,5,1,25
4680,10,1,2,3,1,1,1,16,15,1,3,6,1,0,2,4,0,6,5,2,5,2,2,2,3,30,0,1,1,-91,2,2,2,5,13,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,13,0,2,7,1,5000
4940,10,2,2,3,1,4,2,20,20,1,3,6,1,0,2,4,0,6,5,2,5,2,2,2,3,40,0,2,1,-91,2,2,2,5,17,-91,2,2,2,2,1,-91,-91,1,4,4,2,-91,14,1,1,2,1,6000
5000,10,1,2,1,1,2,1,20,20,1,3,6,1,0,2,3,0,4,4,3,5,2,2,1,3,29,0,2,1,-91,2,2,1,5,15,-91,1,1,2,2,2,2,2,9,4,4,2,-91,16,0,2,3,1,224000
5148,6,1,2,2,1,4,1,19,16,3,2,2,5,0,2,3,0,-91,1,3,2,2,-1,1,2,34,0,2,2,6,2,2,2,5,15,-91,1,2,2,1,2,1,2,7,4,4,2,-91,11,0,1,4,5,4000
5564,10,1,2,3,1,2,1,20,8,1,3,6,1,0,2,5,0,6,5,2,4,-1,2,1,3,32,1,-92,2,-91,2,2,2,5,15,-91,1,1,2,1,1,-91,-91,1,4,4,-1,-91,9,0,1,5,1,300
5720,8,1,1,0,1,2,1,20,20,3,2,2,8,0,2,2,0,7,3,2,5,2,2,2,3,38,0,1,2,-91,2,2,2,5,15,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,12,0,1,5,1,400
5720,11,1,1,0,1,1,2,17,15,3,1,1,7,0,2,1,0,1,8,3,4,2,2,2,3,33,0,2,1,-91,2,2,2,5,17,-91,1,1,2,1,2,2,2,9,4,4,2,-91,16,0,1,7,4,14000
6500,10,1,2,5,1,5,1,17,20,1,3,6,1,0,2,6,0,6,5,1,5,2,2,2,3,47,0,2,1,-91,2,2,2,5,17,-91,1,2,2,1,1,-91,-91,1,4,4,2,-91,11,0,2,4,3,5500
6500,10,1,1,2,1,1,1,16,8,1,3,6,1,0,2,3,0,7,4,1,3,2,2,2,3,43,0,2,1,-91,2,2,2,5,15,-91,2,1,2,1,2,1,2,9,4,4,2,-91,12,8,3,7,2,18000
6500,10,1,2,1,1,2,1,20,-99,-99,1,1,-99,0,2,3,0,-99,5,1,3,-1,2,1,3,39,6,2,4,-91,1,1,1,5,16,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,19,1,1,5,1,118000
6513,10,1,2,1,1,4,1,16,2,2,3,6,2,0,2,3,0,7,1,2,5,2,2,2,3,25,0,2,2,5,2,2,2,5,9,-91,1,1,2,2,2,1,2,9,4,4,2,-91,13,6,1,4,1,40000
6760,10,1,2,2,1,4,1,20,20,1,3,6,1,0,2,4,0,8,5,1,5,2,2,2,3,39,0,2,1,-91,2,2,2,5,16,-91,2,2,2,1,1,-91,-91,1,4,4,2,-91,11,5,1,4,1,3000
6994,11,1,1,0,1,1,1,20,20,3,2,2,7,0,2,1,0,5,8,2,2,2,2,2,3,33,1,-1,2,6,2,2,2,5,16,-91,2,1,2,1,1,-91,-91,1,4,4,2,-91,9,1,1,2,1,11000
7155.2,10,1,1,3,1,2,2,6,5,2,3,6,2,0,2,4,0,5,2,1,5,2,2,2,3,46,0,2,1,3,1,2,2,5,9,-91,2,1,2,1,2,2,2,9,4,4,2,-91,13,9,1,4,6,6000
7488,10,2,2,4,1,1,2,20,20,1,3,6,1,0,2,5,0,5,5,1,-91,2,2,2,3,35,1,1,1,2,2,1,2,5,16,-91,1,1,2,1,2,1,2,9,4,4,2,-91,14,4,1,7,3,1346
7497.36,10,1,2,0,1,1,1,17,16,2,3,6,2,0,2,2,0,6,1,2,4,2,1,1,3,29,5,2,2,5,1,2,2,5,9,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,16,12,1,5,5,500
7831.2,10,1,1,0,1,5,1,16,20,1,3,6,1,0,2,1,0,6,1,2,-91,2,2,1,3,23,9,1,4,2,2,2,2,5,10,-91,2,2,2,2,2,2,2,9,4,4,2,-91,1,6,1,4,13,60
8000,10,1,2,0,1,2,1,20,20,1,3,6,1,0,2,3,0,4,5,1,5,2,2,2,3,40,0,2,2,-91,2,2,2,5,11,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,13,3,1,5,1,6000
8190,10,1,2,2,1,4,1,20,20,1,3,6,1,0,2,3,0,6,4,2,0,1,2,1,3,29,3,2,4,-91,2,2,2,5,16,-91,2,1,2,2,2,1,2,3,4,1,2,-91,14,0,1,5,1,300
8580,10,2,2,4,1,1,1,20,20,2,3,6,2,0,2,5,0,7,3,-1,3,2,2,2,3,37,0,2,2,-91,2,2,2,5,18,-91,2,1,2,2,2,1,2,3,2,1,2,-91,18,7,1,7,1,3000
8736,10,1,2,0,1,2,1,20,14,1,3,6,1,0,2,3,0,7,1,4,3,2,2,1,3,47,0,2,2,5,2,2,2,5,13,-91,1,1,2,1,2,2,2,9,4,4,2,-91,0,0,1,5,2,17000
8798.4,10,1,2,2,1,2,1,15,16,1,3,6,1,0,2,3,0,5,1,3,4,2,1,1,3,35,0,2,1,4,2,2,2,1,9,-91,1,1,1,1,2,1,1,9,4,4,2,-91,14,3,1,2,1,1000
8840,10,1,1,2,1,4,1,8,20,1,3,6,1,0,2,6,0,7,1,1,2,2,1,1,3,35,0,2,2,3,1,2,2,5,17,-91,1,1,1,1,2,1,2,3,4,1,2,-91,13,5,1,4,1,30000
9000,10,1,2,1,1,2,1,20,20,1,3,6,1,0,2,2,0,4,4,2,5,2,2,1,3,43,10,2,4,-91,2,2,2,5,18,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,16,4,1,5,1,0
9139,10,1,2,2,1,2,1,16,20,1,3,6,1,0,2,3,0,6,1,2,3,2,2,2,3,44,1,2,2,3,2,2,2,5,13,-91,2,2,2,1,2,2,2,2,4,4,2,-91,15,3,1,5,1,1200
9880,3,-1,2,-995,2,-91,-1,-94,-94,-98,-98,-98,-98,0,-98,-94,0,-94,1,-99,-99,-99,-99,-99,3,-99,0,-1,-1,-91,2,2,2,5,16,-91,2,1,2,2,1,-91,-91,2,4,4,2,-91,3,1,1,5,5,800
9900,5,1,1,0,1,2,1,9,16,1,3,3,1,0,2,1,0,7,1,2,5,1,1,2,3,41,0,2,1,2,1,2,2,5,16,-91,1,1,2,1,2,1,2,9,4,4,2,-91,13,6,1,1,5,5000
9984,10,1,2,7,1,5,2,20,15,1,3,6,1,0,2,10,0,6,1,1,3,1,1,1,3,33,5,2,3,-91,1,1,2,6,4,1,2,2,2,2,2,2,2,9,4,4,1,1,7,10,-8,4,5,2098
10000,10,1,1,1,1,1,1,2,1,1,3,6,1,1,2,2,0,4,1,2,5,2,1,1,3,38,8,2,4,2,1,2,2,5,13,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,14,3,1,2,1,2000
10000,6,1,2,0,1,2,1,2,13,1,3,5,1,1,2,1,0,4,1,2,1,2,1,2,3,28,3,2,4,2,1,2,2,5,8,-91,1,1,2,1,1,-91,-91,2,4,4,2,-91,7,7,1,4,2,5000
10400,10,1,1,3,1,2,1,20,16,1,3,6,1,0,2,4,0,6,3,2,3,2,2,1,3,33,7,2,4,2,1,2,2,5,18,-91,1,1,2,1,2,2,2,3,4,1,2,-91,12,10,1,1,1,2000
10420.8,10,1,1,1,1,2,1,14,13,1,3,6,1,0,2,3,0,-94,1,2,1,2,1,1,3,34,3,2,2,6,2,1,2,5,14,-91,1,1,2,1,2,1,2,3,4,1,2,-91,18,1,1,4,1,500
10465,10,1,1,3,1,2,1,14,20,1,3,6,1,0,2,4,0,2,4,1,4,2,2,2,3,40,2,-92,-1,-91,2,1,1,5,17,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,13,7,1,5,1,50000
10582,10,1,2,0,1,4,1,15,13,1,3,6,1,0,2,1,0,6,1,2,2,2,2,2,3,30,1,2,1,3,2,2,2,2,14,-91,1,2,2,1,2,2,2,9,4,4,2,-91,13,4,1,7,1,9000
10582,10,1,1,3,1,2,1,7,13,1,3,6,1,1,3,3,0,7,1,1,4,2,2,2,3,40,5,2,2,6,1,2,2,5,16,-91,2,1,2,1,2,2,2,9,4,4,2,-91,16,10,1,4,1,22000
10658.96,10,1,2,1,1,2,1,20,20,1,3,6,1,0,2,3,0,2,1,1,2,2,2,1,2,25,2,-1,2,4,2,1,2,5,16,-91,2,1,2,2,2,1,2,9,4,4,2,-91,12,2,1,1,2,400
10774.4,10,1,1,0,1,5,1,3,14,1,3,6,1,0,5,2,0,2,1,1,3,2,2,2,1,43,2,2,3,-91,2,2,2,5,6,-91,2,1,2,1,2,1,2,9,4,4,2,-91,3,7,1,4,1,3000
10868,10,1,2,2,1,2,1,16,17,1,3,6,1,0,2,3,0,5,1,3,4,2,2,2,3,40,0,2,2,6,2,2,2,9,17,-91,1,2,2,1,2,2,1,9,4,4,2,-91,10,0,1,4,1,10000
10899.2,10,1,2,1,1,1,1,19,20,1,3,6,1,0,2,2,0,6,1,1,1,1,2,1,3,33,0,2,1,5,2,2,2,5,16,-91,2,2,1,1,2,2,1,9,4,4,2,-91,10,0,2,2,1,8087
10920,6,1,2,0,1,2,1,14,20,1,3,5,1,0,2,2,0,3,3,1,2,2,2,2,2,38,0,2,1,-91,2,2,1,5,7,-91,2,1,2,2,2,2,2,9,4,4,2,-91,16,0,1,4,1,2000
11313.12,10,2,2,2,1,4,2,8,17,1,3,6,1,0,2,3,0,6,1,1,2,2,2,1,2,37,1,2,2,-91,2,2,2,5,14,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,1,1,4,3,5000
11397.36,10,1,2,2,1,4,2,20,14,1,3,6,1,0,2,3,0,6,1,2,5,2,-92,2,2,41,0,2,2,1,1,1,2,5,2,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,12,4,1,4,1,15000
11440,10,1,2,1,1,5,1,4,16,3,2,2,6,0,2,2,0,3,5,2,5,2,2,1,3,30,3,-1,4,3,2,2,2,5,16,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,17,2,1,4,1,0
11519.04,10,1,2,1,1,2,1,20,15,1,3,6,1,0,2,2,0,6,1,2,5,2,1,2,3,37,2,2,2,-99,-99,-99,-99,5,-99,-99,1,2,2,1,2,2,2,9,4,4,2,-91,11,10,1,2,1,1300
12000,10,1,2,0,1,2,1,20,15,1,3,6,1,0,2,3,0,4,1,3,4,2,2,1,3,34,0,2,2,5,2,2,2,5,10,-91,2,1,2,1,2,1,2,9,4,4,2,-91,12,0,1,5,1,0
12168,9,1,1,1,1,2,1,6,15,1,3,8,1,0,2,2,0,3,1,3,2,2,1,1,1,32,2,2,2,-1,2,2,2,5,15,-91,1,1,2,2,2,1,2,3,4,1,2,-91,13,1,1,7,4,500
12313.6,10,1,2,1,1,6,2,20,16,1,3,6,1,0,2,2,0,5,1,2,3,2,1,2,3,36,1,2,2,6,1,2,2,1,18,-91,2,2,2,1,2,2,2,9,4,4,2,-91,11,7,1,2,1,8000
12506,9,1,1,0,1,4,1,15,5,3,1,1,8,0,2,1,0,1,1,1,4,2,1,2,3,39,1,2,1,2,1,2,1,4,11,-91,1,1,1,1,2,2,2,9,4,4,2,-91,14,0,1,2,3,85000
12870,10,1,1,3,1,4,1,4,20,1,3,6,1,0,2,4,0,4,1,2,1,1,2,1,1,29,1,2,1,4,2,1,2,9,10,-91,2,1,2,2,2,2,2,9,4,4,2,-91,10,5,2,2,13,2500
13000,10,1,2,2,1,4,1,15,15,1,3,6,1,0,2,4,0,8,1,3,5,2,1,1,3,45,0,2,1,2,2,2,2,5,18,-91,1,1,2,1,1,-91,-91,9,4,4,2,-91,15,0,1,4,1,15000
13218.4,10,1,2,1,1,4,1,16,17,1,3,6,1,0,2,2,0,3,1,2,1,2,1,1,3,32,0,2,1,2,1,1,2,5,17,-91,2,1,2,2,2,1,2,3,2,1,2,-91,15,0,1,4,1,300
13468,10,1,2,3,1,4,1,15,20,1,3,6,1,0,2,4,0,7,1,3,5,2,1,1,3,42,3,2,2,6,2,2,2,5,16,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,13,4,1,4,1,14000
13500,10,1,1,0,1,2,1,15,19,1,3,6,1,0,2,1,0,4,1,3,1,1,1,2,3,38,0,2,1,2,1,2,2,5,19,-91,1,1,2,-92,1,-91,-91,1,4,4,2,-91,10,0,1,2,1,9000
13587.6,10,1,2,3,1,3,1,20,15,1,3,6,1,0,2,4,0,5,1,2,0,2,2,-92,3,39,0,2,2,3,2,2,2,2,10,-91,1,2,2,1,2,2,2,9,4,4,2,-91,6,0,1,4,1,2000
13737.36,10,1,2,2,1,2,1,15,9,1,3,6,1,0,2,3,0,5,1,2,5,2,-1,-92,3,44,0,2,2,2,2,2,2,5,11,-91,1,2,2,1,2,2,2,9,4,4,2,-91,16,0,1,4,3,7000
13790.4,10,1,2,0,1,4,1,15,20,1,3,6,1,0,2,2,0,6,1,3,1,2,2,2,3,22,0,2,1,-91,2,2,2,5,16,-91,2,1,2,2,2,1,2,4,2,2,2,-91,12,3,1,7,11,4000
14196,9,1,1,0,1,2,1,20,9,1,3,8,1,0,2,1,0,5,1,4,1,1,1,2,2,32,9,2,3,3,1,2,2,5,11,-91,2,2,2,1,2,2,2,9,4,4,2,-91,7,5,1,7,1,9000
14227.2,9,1,1,0,1,2,1,20,20,1,3,8,1,0,2,1,0,7,3,1,5,2,1,2,3,40,1,2,1,5,2,2,2,5,14,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,15,0,1,5,1,800
14400,10,1,2,2,1,2,1,15,4,1,3,6,1,0,2,3,0,1,6,2,3,2,2,1,3,42,0,2,1,2,2,2,2,5,15,-91,2,1,2,2,2,1,2,9,4,4,2,-91,7,0,1,5,1,22000
14560,10,1,2,1,1,5,1,2,2,1,3,6,1,0,2,2,0,5,4,1,3,2,2,2,3,42,5,2,3,-91,2,2,2,5,17,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,19,1,1,7,1,1400
14622.4,10,1,1,1,1,2,1,15,16,1,3,6,1,0,3,2,0,7,1,2,3,2,-1,-92,3,32,0,2,1,3,2,2,2,5,17,-91,2,2,2,2,2,2,2,9,4,4,2,-91,13,0,2,2,1,12000
15000,10,1,2,4,1,4,2,16,14,1,3,6,1,0,2,4,0,2,1,4,1,2,2,1,1,42,1,2,3,3,2,2,2,2,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,18,11,1,4,1,540
15329.6,10,1,2,2,1,4,1,16,15,1,3,6,1,0,3,3,0,6,1,1,2,2,1,1,2,33,0,2,1,4,2,2,2,3,13,-91,2,2,2,2,2,2,2,9,4,4,2,-91,7,0,1,4,1,8000
15470,9,1,1,2,1,2,1,15,15,1,3,8,1,0,2,3,0,5,1,3,5,2,1,1,3,44,0,1,1,3,2,2,2,5,4,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,0,2,2,1,50
15929.68,10,1,2,0,1,2,1,20,20,1,3,6,1,0,2,2,0,7,1,2,4,2,-1,2,3,37,0,2,-1,3,2,2,2,5,13,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,1,1,4,1,200
15969.2,10,1,2,1,1,3,1,15,11,1,3,6,1,0,2,2,0,3,1,1,4,2,1,1,3,38,2,2,2,4,2,1,2,5,11,-91,1,1,2,1,2,2,2,9,4,4,2,-91,14,2,1,4,1,400
16000,10,1,2,2,1,2,1,15,15,1,3,6,1,0,2,3,0,4,1,3,-91,2,1,1,3,44,0,2,1,3,2,2,2,5,9,-91,1,1,2,1,2,1,2,9,4,4,2,-91,16,0,1,7,1,500
16000,10,1,2,2,1,2,1,6,14,1,3,6,1,0,2,3,0,6,1,2,3,2,1,2,3,33,-99,-99,-99,3,1,2,2,5,17,-91,1,1,2,1,2,2,2,9,4,4,2,-91,13,0,1,4,6,20000
16200,10,1,2,3,1,2,1,15,13,1,3,6,1,0,3,4,0,2,1,1,5,2,1,1,3,31,9,2,3,2,1,1,2,5,9,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,13,8,1,4,1,800
16200,5,1,1,1,1,2,1,2,3,3,1,1,3,0,2,2,0,2,1,1,5,2,2,1,3,21,8,2,4,4,2,1,2,5,11,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,8,2,1,5,1,6000
16432,10,1,2,1,1,2,1,15,9,1,3,6,1,0,2,2,0,5,1,4,-91,2,2,1,3,34,0,2,2,-91,2,2,2,3,6,-91,1,2,2,1,2,2,2,9,4,4,2,-91,10,6,1,1,2,10
16629.6,10,1,1,2,1,2,1,20,17,1,3,6,1,0,2,3,0,5,1,2,2,2,1,2,2,32,0,1,1,3,2,2,2,1,13,-91,1,1,1,1,2,1,1,9,4,4,2,-91,12,0,1,2,3,15000
16660.8,10,1,2,3,1,1,1,13,16,1,3,6,1,0,2,4,0,7,1,3,-91,2,1,1,3,13,3,2,3,2,1,2,2,3,8,-91,2,1,2,2,2,1,2,9,4,4,2,-91,11,0,1,2,1,15000
17056,10,1,2,3,1,2,1,15,20,1,3,6,1,0,2,4,0,6,1,2,5,2,2,2,3,30,7,2,3,6,2,2,2,5,13,-91,1,1,2,1,2,2,2,9,4,4,2,-91,11,5,1,4,1,8000
17160,10,1,2,2,1,4,2,15,15,1,3,6,1,0,3,3,0,3,1,1,1,2,1,1,3,38,0,2,1,2,2,2,2,5,13,-91,2,2,2,1,2,2,2,9,4,4,2,-91,9,1,1,2,1,792
17238,10,1,2,1,1,2,1,16,9,1,3,6,1,0,2,2,0,5,1,2,4,2,2,2,3,42,0,2,2,4,2,2,2,5,15,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,3,1,2,1,15000
17392.96,10,2,2,1,1,2,1,20,1,1,3,6,1,0,2,3,0,2,1,3,2,2,1,-92,3,31,4,2,3,2,2,1,2,5,15,-91,1,2,2,1,2,2,2,2,4,4,2,-91,11,11,2,4,2,2500
17550,10,1,1,4,1,2,1,15,20,3,3,6,8,0,2,5,0,5,1,1,3,2,1,2,3,35,0,2,1,5,2,2,2,9,14,-91,1,2,2,1,2,2,2,9,4,4,2,-91,9,5,1,4,1,1000
18000,8,1,1,1,1,2,1,5,1,3,2,2,8,0,2,2,0,-94,1,1,3,2,2,2,3,43,1,2,2,2,2,2,2,5,14,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,16,7,1,4,6,1000
18000,10,1,2,0,1,1,1,5,9,1,3,6,1,0,2,2,0,2,1,2,3,2,1,1,3,38,8,2,4,2,1,1,2,5,11,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,9,1,1,1,3,2000
18000,10,1,2,4,1,4,1,20,20,1,3,6,1,0,2,5,0,2,8,2,2,2,2,2,3,41,3,2,1,-91,2,2,2,5,13,-91,2,1,2,1,1,-91,-91,1,4,4,2,-91,11,1,1,4,1,2000
18000,10,1,2,1,1,1,1,15,15,1,3,6,1,0,2,2,0,2,1,3,2,2,2,1,3,21,3,2,4,3,2,2,2,5,18,-91,1,1,2,1,2,2,2,9,4,4,2,-91,12,2,2,2,1,20000
18720,2,1,2,1,1,2,1,3,15,1,2,2,1,0,2,2,0,5,1,2,3,2,1,2,3,29,1,2,3,2,1,1,2,5,11,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,9,4,1,7,1,600
18790.2,10,1,2,1,1,2,1,20,16,1,3,6,1,0,2,2,0,5,1,2,3,2,1,1,3,29,4,2,1,2,2,2,2,5,17,-91,1,1,2,1,2,1,2,3,2,1,2,-91,15,7,1,4,1,3500
18900,10,1,2,0,1,2,1,15,2,1,3,6,1,0,2,2,0,4,1,1,5,2,1,1,3,40,1,2,2,3,2,1,2,5,17,-91,1,2,2,1,1,-91,-91,1,4,4,2,-91,15,1,2,2,1,1000
19240,9,1,1,0,1,2,1,6,9,1,3,8,1,0,2,1,0,4,1,1,5,2,1,2,1,41,0,2,1,4,2,2,2,5,11,-91,1,1,2,1,2,2,2,9,4,4,2,-91,10,9,1,2,13,850
19240,10,1,2,0,1,5,2,20,20,1,3,6,1,0,2,1,0,7,1,3,2,1,2,1,3,33,0,2,2,3,1,1,2,5,10,-91,2,1,1,2,2,2,2,9,4,4,2,-91,10,9,1,7,5,2000
19760,10,1,1,1,1,2,1,13,7,1,3,6,1,0,2,2,0,7,1,-1,4,2,1,1,3,44,0,2,1,2,2,1,2,5,8,-91,1,1,1,1,2,2,2,9,4,4,2,-91,10,5,2,2,13,25
19800,10,1,1,0,1,1,1,16,19,1,3,6,1,0,2,2,0,5,1,3,-1,2,1,-1,2,35,2,2,3,4,2,2,2,5,15,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,15,0,2,2,1,15000
20000,10,1,2,2,1,2,1,15,9,1,3,6,1,0,2,4,0,4,1,3,-91,2,1,1,3,16,3,2,3,2,2,1,2,3,6,-91,1,2,2,1,2,2,2,9,4,4,2,-91,8,0,1,4,4,1300
20000,6,1,2,3,1,8,1,4,8,1,3,5,1,0,2,4,0,2,1,1,4,2,2,2,3,41,0,2,1,4,2,2,2,5,18,-91,1,1,2,1,1,-91,-91,9,4,4,2,-91,13,0,1,2,1,3000
20000,10,1,1,0,1,2,1,17,2,1,3,6,1,0,2,1,0,2,1,1,5,2,2,2,3,43,2,2,1,2,1,1,2,5,11,-91,1,1,2,1,2,2,2,9,4,4,2,-91,4,1,2,2,1,15000
20124,10,1,2,3,1,2,1,15,13,1,3,6,1,0,2,6,0,5,1,2,-91,2,1,1,1,47,0,2,2,1,1,2,2,3,6,-91,2,2,2,2,2,2,2,9,4,4,1,2,7,1,1,4,5,5000
20202,10,1,2,1,1,2,1,16,20,1,3,6,1,0,2,3,0,2,4,3,2,2,2,1,3,30,1,2,2,-91,2,2,2,5,17,-91,1,1,2,1,2,2,2,9,4,4,2,-91,10,0,1,5,1,2000
20280,10,1,2,1,1,2,1,7,16,1,3,6,1,0,2,3,0,4,1,-1,2,2,1,1,3,26,1,2,2,2,1,1,2,9,13,-91,2,2,2,1,2,1,2,3,2,1,2,-91,5,1,1,3,1,2500
20280,10,1,2,2,1,2,1,15,13,1,3,6,1,0,2,3,0,5,1,2,1,1,1,1,3,41,6,2,3,3,1,2,2,5,13,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,14,2,2,4,1,9000
20400,10,1,2,1,1,6,1,16,16,1,3,6,1,0,2,2,0,2,1,3,3,2,1,2,3,23,12,2,4,3,1,2,2,1,7,-91,2,2,2,2,2,2,2,9,4,4,1,1,14,10,3,4,2,2000
20400,9,1,1,0,1,2,1,15,15,3,1,1,8,0,2,2,0,6,1,1,2,2,2,2,3,38,0,2,1,2,2,2,2,5,12,-91,2,2,2,2,1,-91,-91,1,4,4,2,-91,11,3,1,2,1,8500
20400,10,1,2,2,1,2,1,15,20,1,3,6,1,0,2,3,0,7,1,1,4,2,1,2,3,47,1,2,1,2,2,2,2,5,15,-91,2,2,2,2,1,-91,-91,2,4,4,2,-91,9,0,1,2,1,25000
20592,6,1,2,3,1,2,1,15,8,1,3,5,1,0,2,4,0,3,1,2,5,2,2,2,3,39,0,2,1,4,1,2,2,5,16,-91,1,1,2,1,2,1,2,3,2,1,2,-91,7,3,3,5,2,300
20800,10,1,2,2,1,2,1,15,15,1,3,6,1,0,2,3,0,2,1,2,4,2,1,1,3,35,0,2,1,3,2,2,2,1,11,-91,1,1,1,1,2,1,2,9,4,4,2,-91,7,0,2,4,2,10000
21000,10,1,2,1,1,2,2,20,3,1,3,6,1,0,2,3,0,3,1,3,3,2,2,1,1,27,0,2,1,2,2,2,2,3,7,-91,2,1,2,2,2,1,2,9,4,4,2,-91,18,0,1,4,13,0
21636,6,1,2,2,1,2,1,2,4,3,1,1,5,0,2,2,0,2,8,2,3,1,2,1,3,40,5,1,3,3,1,2,2,5,18,-91,2,1,2,2,2,1,2,3,4,1,1,1,11,1,1,5,1,2700
21840,8,1,1,0,1,2,1,9,20,1,3,8,1,0,2,2,0,7,1,2,5,2,1,1,3,32,6,2,4,2,1,1,2,5,17,-91,1,1,2,1,1,-91,-91,2,4,4,2,-91,12,0,1,5,1,14000
22000,10,1,2,1,1,2,1,15,20,1,3,6,1,0,2,2,0,5,1,2,4,2,1,1,3,23,5,2,3,5,2,2,1,5,13,-91,1,1,2,1,2,2,2,4,4,2,2,-91,15,0,1,4,1,19000
22100,10,1,2,0,1,2,1,15,8,1,3,6,1,0,2,1,0,4,1,2,3,2,2,2,2,30,1,2,1,2,1,2,2,5,12,-91,1,1,2,2,2,2,2,9,4,4,2,-91,15,0,1,4,1,5000
22698,10,1,2,3,1,2,1,18,13,1,3,6,1,0,3,3,0,5,1,4,2,2,1,1,3,33,1,2,1,3,2,1,1,4,11,-91,1,2,2,1,2,2,2,9,4,4,2,-91,9,1,1,7,3,10000
23148,10,1,1,2,1,2,1,4,20,1,3,6,1,0,2,3,0,7,1,1,5,2,2,2,3,43,0,-1,1,3,2,2,2,5,20,-91,1,1,2,1,1,-91,-91,9,4,4,-94,-91,16,0,1,4,1,7500
23400,10,1,2,1,1,2,1,9,20,1,3,6,1,0,1,2,0,7,1,2,2,2,2,2,3,33,0,2,1,6,2,2,2,5,15,-91,2,1,2,1,2,2,2,9,4,4,2,-91,12,0,1,7,1,800
23400,10,1,2,0,1,5,1,20,20,1,3,6,1,0,2,1,0,7,8,3,5,2,2,2,3,37,0,2,1,5,2,2,2,5,13,-91,1,2,2,1,2,2,2,9,4,4,-94,-91,14,0,1,7,1,2000
23731.76,10,1,1,1,1,2,2,19,15,1,3,6,1,0,2,2,0,2,1,3,3,2,2,2,3,22,4,2,4,6,2,2,2,5,9,-91,2,1,2,2,1,-91,-91,9,4,4,2,-91,12,10,1,7,1,0
24000,11,1,2,2,1,4,1,5,2,3,1,1,7,0,2,3,0,2,7,1,4,2,2,2,3,38,0,2,1,4,1,2,2,5,17,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,17,3,1,4,1,2000
24000,12,1,1,1,1,2,1,15,3,1,3,9,1,0,2,2,0,2,8,1,5,2,2,2,3,41,1,2,1,-91,2,2,2,5,17,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,0,1,2,1,30000
24700,10,1,2,1,1,2,1,8,15,1,3,6,1,0,2,2,0,-99,3,2,2,2,2,1,3,36,1,2,1,4,1,1,1,5,18,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,13,2,1,4,1,300
25000,10,1,2,2,1,2,1,15,9,1,3,6,1,0,2,3,0,5,1,3,2,2,2,1,3,31,1,2,2,6,2,1,2,5,11,-91,1,1,2,2,2,1,2,2,4,4,2,-91,16,1,2,2,1,9000
