W1GrssyrMP,W1GrssyrHH,W1wrk1aMP,W1condur5MP,W1hea2MP,W1NoldBroHS,W1InCarHH,W1hous12HH,W1usevcHH,W1hiqualmum,W1hiqualdad,W1wrkfulldad,W1wrkfullmum,W1empsmum,W1empsdad,W1ch0_2HH,W1ch3_11HH,W1ch12_15HH,W1ch16_17HH,IndSchool,W1marstatmum,W1depkids,W1famtyp2,W1nssecfam,W1ethgrpYP,W1heposs9YP,W1hwndayYP,W1truantYP,W1alceverYP,W1bulrc,W1disabYP,W1yschat1,W2ghq12scr,W2disc1YP,W2depressYP,W4AlcFreqYP,W4CannTryYP,W4NamesYP,W4RacismYP,W4empsYP,W4schatYP,W4Childck1YP,W5JobYP,W5EducYP,W5Apprent1YP,W6JobYP,W6UnivYP,W6EducYP,W6Apprent1YP,W6acqno,W6gcse,W6als,W6OwnchiDV,W6Childliv,W6DebtattYP,W6NEETAct,W8DDEGP,W8DGHQSC,W8DMARSTAT,W8TENURE,W8DACTIVITY,W8QMAFI,W8DINCW
-91,-99,11,1,2,1,1,1,1,-99,7,3,3,6,7,0,1,1,0,1,2,2,0,1,1,1,2,2,1,2,3,41,0,2,1,2,2,2,2,5,18,-91,1,1,2,2,2,1,2,2,4,4,2,-91,11,-91,0,0,1,5,1,1,274.12
-91,-91,9,1,1,0,1,1,1,20,20,3,3,6,8,0,0,1,0,0,2,1,0,6,4,3,3,2,2,2,3,46,3,2,1,4,2,2,2,5,17,-91,1,1,1,2,2,1,1,9,4,4,2,-91,19,-91,0,0,2,2,1,1,230.42
-91,-1,10,1,2,1,1,1,1,20,7,1,3,6,1,1,2,4,1,0,2,8,0,8,5,2,5,2,2,2,3,39,0,2,1,-91,2,2,2,5,15,-91,2,1,2,2,2,2,2,9,4,4,2,-91,11,-91,0,0,1,2,1,1,181.19
-91,-92,10,1,2,2,1,2,1,16,20,1,3,6,1,0,2,1,0,0,2,3,0,4,1,2,3,2,1,1,3,40,0,1,-1,2,2,2,2,5,13,-91,1,1,2,1,2,2,1,9,4,4,2,-91,12,-91,0,0,1,2,1,1,274.59
-91,18200,10,1,2,1,1,2,1,20,20,1,3,6,1,0,0,2,0,0,2,2,0,6,1,3,1,-1,1,2,3,27,1,2,1,4,2,2,2,1,3,-91,1,2,2,1,2,2,2,9,4,4,2,-91,10,-91,0,0,1,4,1,1,211.53
-91,-1,10,1,2,0,1,2,1,20,20,1,3,6,1,0,0,1,0,0,2,1,0,7,1,3,3,1,1,2,3,19,2,2,2,2,2,2,2,2,9,-91,1,1,2,1,2,2,2,9,4,4,2,-91,10,-91,0,3,1,1,1,1,260.59
-91,21000,10,1,2,2,1,2,1,15,4,1,3,6,1,0,1,2,0,0,2,3,0,1,1,2,3,2,1,1,3,23,6,2,2,3,2,2,2,5,12,-91,1,1,2,1,2,1,2,9,4,4,2,-91,11,-91,0,1,1,4,5,1,279.45
-91,-99,10,1,1,0,1,2,1,2,-99,1,3,6,1,0,0,1,1,1,2,2,0,-99,1,1,5,2,1,1,3,41,4,2,2,2,2,2,2,5,16,-91,1,1,2,2,2,2,2,9,4,4,2,-91,12,-91,0,0,1,4,1,1,285.27
-91,50960,10,1,2,2,1,2,1,15,4,1,3,6,1,0,2,1,0,0,2,3,0,1,1,1,3,2,1,1,3,33,8,1,4,-91,1,2,2,1,13,-91,1,2,1,1,2,1,2,9,4,4,2,-91,13,-91,0,4,1,1,1,1,343.27
-91,-91,10,1,1,1,1,5,1,15,-98,-98,3,6,-98,0,1,1,1,0,4,3,1,6,3,1,3,2,2,2,3,45,0,2,1,-91,2,2,2,2,14,-91,1,1,2,1,2,2,2,9,4,4,2,-91,8,-91,0,0,2,2,1,1,179.11
-91,-91,10,1,2,1,1,2,1,20,-98,-98,3,6,-98,-94,-94,-94,-94,0,-91,3,1,-99,4,1,2,-1,2,2,3,31,0,-1,-1,-91,2,2,2,4,12,-91,2,2,2,2,2,2,2,9,4,4,2,-91,14,-91,0,0,2,2,1,1,164.33
-91,-91,9,2,1,1,1,4,2,15,-98,-98,3,8,-98,0,1,2,0,0,5,3,1,5,1,4,5,1,1,1,3,38,0,2,1,6,2,2,2,5,9,-91,1,2,2,2,2,2,2,9,4,4,1,1,11,2,0,1,2,2,2,1,247.93
-91,-92,10,1,2,1,1,2,1,15,4,1,3,6,1,0,1,2,1,0,2,4,0,2,1,4,5,2,1,2,3,34,0,2,1,3,2,2,2,5,15,-91,1,1,2,1,2,1,1,9,4,4,2,-91,10,-91,0,0,1,2,1,1,315.51
-91,-92,9,1,1,0,1,2,1,15,9,1,3,8,1,0,0,1,1,0,2,2,0,6,1,3,3,2,-1,-1,3,34,3,2,3,3,2,2,2,4,15,-91,1,2,2,2,2,2,2,9,4,4,2,-91,9,1,0,5,1,4,1,1,266.1
-91,-91,10,1,2,0,1,1,2,20,-98,-98,3,6,-98,0,0,1,1,0,4,2,1,8,4,1,3,1,2,2,3,26,7,2,4,-91,2,2,2,5,16,-91,1,1,2,1,2,2,2,9,4,4,2,-91,17,-91,0,0,1,7,1,1,201.57
-91,-92,10,1,2,2,1,2,1,20,20,1,3,6,1,0,2,1,1,0,2,4,0,4,5,3,3,2,2,1,3,32,1,2,1,-91,2,2,2,5,11,-91,2,1,2,2,2,2,2,9,4,4,2,-91,8,3,0,0,1,5,3,1,200.79
-91,-91,10,1,2,0,1,4,2,15,-98,-98,3,6,-98,0,0,2,0,0,1,2,1,2,2,2,5,2,1,1,1,41,1,2,2,2,1,2,2,5,11,-91,1,1,1,2,2,2,2,9,4,4,2,-91,7,-91,0,0,1,4,1,1,223.62
-91,-91,9,1,1,0,1,4,2,20,13,3,3,6,8,0,0,1,0,0,2,1,0,8,5,2,-91,1,1,2,3,32,2,1,1,2,1,2,2,5,13,-91,2,1,2,2,2,1,2,3,4,1,2,-91,12,-91,0,0,2,1,1,1,196.08
-91,-91,9,1,1,2,1,7,2,20,20,3,3,6,8,0,1,3,2,0,2,6,0,6,4,2,5,2,2,-1,3,42,-92,-92,-92,-97,-97,-97,-97,5,16,-91,-92,1,-1,2,2,1,2,3,3,1,2,-91,14,-91,0,0,2,7,1,1,199.14
-91,-91,9,1,1,0,1,5,1,16,-98,-98,3,8,-98,0,0,1,0,0,4,1,1,7,1,1,-91,1,2,1,3,38,9,2,4,3,1,2,2,6,8,1,2,2,2,2,2,2,2,9,4,4,1,1,12,2,0,0,1,4,7,1,205.38
-91,-92,10,1,2,2,1,2,1,20,20,1,3,6,1,0,1,2,1,0,2,4,0,8,5,2,1,2,2,2,3,27,2,1,2,-91,2,2,2,5,17,-91,2,1,2,1,1,-91,-91,1,4,4,2,-91,14,-91,0,0,1,5,1,1,203.88
-91,-92,5,1,2,1,1,1,1,15,16,1,3,3,1,0,1,1,0,0,3,2,0,3,1,2,1,2,2,2,1,37,2,2,3,-91,2,2,2,5,9,-91,2,2,2,1,2,2,2,9,4,4,2,-91,14,-91,0,6,1,4,1,1,288.71
-91,-91,2,1,2,2,1,2,1,7,-98,-98,2,2,-98,0,2,1,0,0,4,3,1,-94,1,4,1,1,-92,2,3,28,2,2,1,2,1,2,2,1,11,-91,2,2,2,1,2,2,2,2,4,4,2,-91,8,-91,0,1,1,4,1,1,360.66
-91,9139,10,1,2,2,1,2,1,16,20,1,3,6,1,0,1,2,0,0,2,3,0,6,1,2,3,2,2,2,3,44,1,2,2,3,2,2,2,5,13,-91,2,2,2,1,2,2,2,2,4,4,2,-91,15,-91,0,3,1,5,1,1,233.91
-91,-91,10,1,2,0,1,4,2,16,-98,-98,3,6,-98,0,0,1,0,0,1,1,1,3,2,2,4,2,1,2,3,38,8,1,3,3,1,2,2,5,11,-91,1,1,2,1,2,2,2,9,4,4,2,-91,10,-91,0,0,1,5,1,1,208.52
-91,-99,10,1,2,1,1,1,1,20,-99,1,3,6,1,0,1,1,0,0,2,2,0,-99,1,4,2,-1,2,1,3,42,7,2,4,6,2,2,2,4,18,-91,1,1,1,1,2,1,1,9,4,4,2,-91,13,-91,0,4,1,4,3,1,237.63
-91,-91,10,1,2,2,1,4,2,15,-98,-98,3,6,-98,0,1,2,0,0,1,3,1,8,1,1,3,2,2,2,2,40,0,2,1,4,2,2,2,5,15,-91,2,1,2,1,2,2,2,9,4,4,2,-91,6,-91,0,0,1,7,1,1,241.86
-91,-91,10,2,2,3,1,4,2,20,-98,-98,3,6,-98,0,2,2,0,0,1,4,1,8,1,4,3,2,2,1,3,21,0,2,1,-91,2,2,2,6,10,1,2,2,2,2,2,2,2,9,4,4,1,1,15,2,0,-1,-9,4,1,1,199.87
-91,-91,5,1,1,0,1,5,1,-98,7,3,-98,-98,3,0,0,1,1,0,-98,2,1,8,1,4,-91,2,1,2,2,43,7,2,3,3,1,2,2,5,7,-91,2,1,2,2,2,2,2,9,4,4,2,-91,11,-91,0,2,1,4,1,1,228.55
-91,-91,10,2,2,3,1,2,2,-98,14,3,-98,-98,6,0,2,1,0,0,-98,3,1,-94,1,4,4,2,1,2,3,37,0,2,1,3,2,2,2,5,13,-91,1,1,2,1,2,1,1,9,4,4,2,-91,10,-91,0,0,1,2,1,1,258.24
-91,19890,10,1,2,2,1,6,1,16,16,1,3,6,1,0,2,1,0,0,3,3,0,7,1,3,1,2,2,2,3,36,0,2,2,4,2,2,2,5,15,-91,1,1,2,2,2,2,2,9,4,4,2,-91,9,-91,0,0,1,7,1,1,182.12
-91,-99,10,1,2,1,1,2,1,15,-99,1,3,6,1,0,1,1,0,1,3,2,0,-99,1,3,5,2,2,2,3,35,0,2,1,3,2,2,2,5,18,-91,1,1,2,1,2,2,2,9,4,4,2,-91,12,-91,0,3,1,7,1,1,325.79
-91,-91,10,2,1,0,1,6,2,20,-98,-98,3,6,-98,1,0,1,1,0,6,3,1,8,5,3,1,2,2,2,3,42,0,2,1,-91,2,2,2,5,17,-91,2,1,2,2,2,1,2,3,4,1,2,-91,15,-91,0,1,1,2,6,1,181.72
-91,-1,10,1,2,1,1,2,1,20,20,1,3,6,1,0,1,2,0,0,2,3,0,4,5,3,3,2,2,2,3,45,2,2,1,-91,2,2,2,5,12,-91,1,1,2,2,2,1,2,3,4,1,2,-91,10,-91,0,0,1,1,1,1,202.55
-91,-91,6,1,2,0,1,5,1,9,-98,-98,3,5,-98,0,0,2,2,0,5,3,1,-91,1,1,4,2,1,2,2,46,0,2,1,6,2,2,2,5,18,-91,1,2,2,1,1,-91,-91,1,4,4,2,-91,12,-91,0,0,1,5,1,1,274
-91,18860.4,10,1,2,1,1,2,1,15,15,1,3,6,1,0,1,2,0,0,2,3,0,3,1,2,4,2,1,1,3,33,0,2,1,3,2,2,2,5,15,-91,1,1,2,1,2,2,2,9,4,4,2,-91,16,-91,0,1,2,2,1,1,317.73
-91,19240,9,1,1,0,1,2,1,6,9,1,3,8,1,0,0,1,1,0,2,1,0,4,1,1,5,2,1,2,1,41,0,2,1,4,2,2,2,5,11,-91,1,1,2,1,2,2,2,9,4,4,2,-91,10,-91,0,9,1,2,13,1,340.54
-91,50000,10,1,2,2,1,2,1,13,13,1,3,6,1,0,2,1,0,0,2,3,0,4,1,1,5,2,1,2,3,41,0,2,1,2,1,2,2,1,11,-91,1,2,1,1,1,-91,-91,9,4,4,2,-91,14,-91,0,6,1,7,1,1,262.59
-91,24000,10,1,1,1,1,2,1,14,20,1,3,6,1,0,1,1,0,0,2,2,0,6,1,2,5,2,1,1,3,29,0,2,1,2,2,1,2,5,15,-91,1,1,2,1,2,1,2,3,4,1,2,-91,19,-91,0,0,1,2,1,1,290.82
-91,25662,10,1,2,0,1,1,1,20,3,1,3,6,1,0,0,1,0,0,2,1,0,5,1,3,5,1,1,2,3,33,0,2,1,1,1,2,2,3,15,-91,2,1,2,2,2,2,2,9,4,4,2,-91,9,1,0,2,2,4,7,1,313.07
-91,14622.4,10,1,1,1,1,2,1,15,16,1,3,6,1,0,1,1,0,0,3,2,0,7,1,2,3,2,-1,-92,3,32,0,2,1,3,2,2,2,5,17,-91,2,2,2,2,2,2,2,9,4,4,2,-91,13,1,0,0,2,2,1,1,247.53
-91,6240,10,1,2,3,1,4,1,7,20,1,3,6,1,0,3,1,0,0,2,4,0,6,4,3,3,2,-1,1,3,39,-96,-96,-96,-91,2,2,2,5,11,-91,2,1,2,2,2,1,2,9,4,4,2,-91,11,-91,0,0,1,4,7,1,172.03
-91,-91,11,1,2,2,1,1,1,-98,-98,-98,-98,-98,-98,0,0,1,0,0,-98,1,0,-99,6,2,4,2,1,2,3,29,1,2,4,2,1,2,2,5,13,-91,2,2,2,2,2,1,2,6,2,4,2,-91,12,-91,0,-1,1,7,3,1,239.22
-91,-91,10,2,1,0,1,4,2,20,-98,-98,3,6,-98,0,0,2,1,0,1,3,1,6,1,4,-91,2,2,2,3,27,0,2,1,3,2,2,2,5,13,-91,2,2,2,1,2,1,1,9,4,4,2,-91,12,-91,0,0,1,7,1,1,187.18
-91,31000,10,1,2,1,1,1,1,20,4,1,3,6,1,0,1,1,0,0,2,2,0,2,1,3,1,2,1,2,3,26,1,2,1,2,1,2,2,1,10,-91,1,2,2,1,2,2,2,9,4,4,2,-91,18,-91,0,0,1,4,1,1,275.72
-91,-999,10,2,2,3,1,2,1,15,4,1,3,6,1,0,3,1,0,0,3,4,0,4,1,1,4,2,2,2,3,45,0,2,1,2,1,2,2,5,12,-91,1,1,2,2,2,1,2,9,4,4,2,-91,10,-91,0,0,2,4,1,1,302.46
-91,-91,5,1,1,0,1,2,1,20,20,3,3,6,3,0,0,1,0,0,-91,1,0,8,4,2,2,2,2,2,3,41,0,2,1,-91,2,2,2,5,18,-91,1,2,2,1,2,2,2,9,4,4,2,-91,14,-91,0,0,1,4,1,1,169.97
-91,-99,10,1,1,-995,1,1,1,15,-99,1,3,6,1,0,1,1,0,0,2,2,0,8,3,1,5,2,2,1,-94,28,-97,-97,-97,-91,2,1,1,5,15,-91,2,1,2,2,2,1,2,6,2,4,2,-91,15,-91,0,0,1,2,2,1,247.6
-91,-91,10,1,2,2,1,4,1,20,-98,-98,3,6,-98,0,1,2,2,0,5,5,1,6,1,2,1,2,1,2,3,30,0,2,1,5,2,2,2,5,12,-91,2,1,2,2,2,2,2,3,4,1,2,-91,17,-91,0,10,1,4,6,1,203.49
-91,5564,10,1,2,3,1,2,1,20,8,1,3,6,1,0,3,2,0,0,2,5,0,6,5,2,4,-1,2,1,3,32,1,-92,2,-91,2,2,2,5,15,-91,1,1,2,1,1,-91,-91,1,4,4,-1,-91,9,-91,0,0,1,5,1,1,212.09
-91,23148,10,1,1,2,1,2,1,4,20,1,3,6,1,1,0,2,0,0,2,3,0,7,1,1,5,2,2,2,3,43,0,-1,1,3,2,2,2,5,20,-91,1,1,2,1,1,-91,-91,9,4,4,-94,-91,16,-91,0,0,1,4,1,1,287.33
-91,8736,10,1,2,0,1,2,1,20,14,1,3,6,1,2,0,1,0,0,2,3,0,7,1,4,3,2,2,1,3,47,0,2,2,5,2,2,2,5,13,-91,1,1,2,1,2,2,2,9,4,4,2,-91,0,-91,0,0,1,5,2,1,197.87
-91,-99,10,2,2,2,1,4,1,4,-99,1,3,6,1,0,2,1,0,0,2,3,0,-99,6,1,5,2,1,2,3,38,8,2,3,5,2,1,2,5,11,-91,2,1,2,1,2,2,2,9,4,4,2,-91,12,-91,0,-1,1,7,1,1,257.95
-91,12896,10,2,2,0,1,2,1,20,20,1,3,6,1,0,0,1,0,0,2,1,0,6,4,1,3,2,2,2,3,32,2,1,2,-91,2,2,2,5,15,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,15,-91,0,3,1,2,1,1,201.93
-91,17160,10,1,2,2,1,4,2,15,15,1,3,6,1,0,2,1,0,0,3,3,0,3,1,1,1,2,1,1,3,38,0,2,1,2,2,2,2,5,13,-91,2,2,2,1,2,2,2,9,4,4,2,-91,9,-91,0,1,1,2,1,1,271.7
-91,-91,10,1,2,0,1,4,1,20,-98,-98,3,6,-98,0,0,1,1,0,5,2,1,3,1,1,2,2,1,2,3,34,0,-1,2,5,2,2,2,5,14,-91,1,1,2,1,2,1,2,9,4,4,2,-91,8,-91,0,0,1,4,2,1,237.65
-91,-91,10,1,2,0,1,5,1,20,20,3,3,6,8,0,0,1,0,0,2,1,0,7,1,1,2,2,1,2,3,44,0,2,1,6,2,2,2,5,15,-91,1,2,2,1,2,1,1,9,4,4,2,-91,13,-91,0,0,1,1,1,1,238.68
-91,34800,10,1,2,2,1,2,1,15,4,1,3,6,1,0,2,1,0,0,2,3,0,1,2,1,2,2,1,1,3,27,2,1,-1,5,1,2,2,5,10,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,-91,0,7,1,4,1,1,274.6
-91,4680,10,1,2,4,1,1,1,20,20,2,3,6,2,0,3,3,1,0,2,7,0,8,4,3,3,2,2,1,3,40,9,2,4,-91,2,2,2,4,11,-91,2,2,2,1,2,2,2,9,4,4,2,-91,9,-91,0,6,2,2,1,1,173.87
-91,-99,10,1,2,2,1,5,1,15,-99,3,3,6,8,0,2,1,0,0,2,3,0,8,5,1,5,2,2,1,3,38,4,2,4,-91,1,1,2,5,13,-91,1,1,2,1,2,1,2,3,4,1,2,-91,15,-91,0,0,1,7,1,1,283.13
-91,-91,10,1,2,2,1,5,2,15,-98,-98,3,6,-98,0,1,2,0,0,1,3,1,7,1,2,2,2,1,2,3,31,0,2,2,3,2,2,2,2,9,-91,1,2,2,2,2,2,2,9,4,4,2,-91,10,-91,0,2,1,4,1,1,218.68
-91,-92,10,1,1,2,1,4,2,20,20,1,3,6,1,0,1,2,1,0,2,4,0,7,3,-1,2,2,2,2,1,35,0,2,-1,-91,-92,2,2,5,17,-91,1,1,2,1,2,2,2,9,4,4,2,-91,12,-91,0,2,2,4,1,1,194.28
-91,34000,10,2,2,1,1,2,1,2,15,3,1,1,6,0,1,1,1,0,2,3,0,7,1,2,2,2,1,1,3,25,0,2,1,2,1,2,2,4,11,-91,1,2,1,1,2,2,1,9,4,4,2,-91,10,-91,0,0,1,2,3,1,222.53
-91,-91,9,1,1,0,1,4,1,7,13,3,3,8,8,0,0,1,1,0,2,2,0,7,1,4,5,2,1,2,3,37,-92,2,-92,5,2,2,2,5,19,-91,2,2,2,2,2,2,2,9,4,4,2,-91,10,1,0,0,1,7,5,1,183.63
-91,-91,10,1,2,0,1,4,1,14,-98,-98,3,6,-98,0,0,1,1,0,5,2,1,7,1,3,2,2,1,1,3,36,6,2,4,-91,2,1,2,5,8,-91,2,1,2,2,2,2,2,9,4,4,2,-91,11,-91,0,2,2,2,1,1,217.59
-91,-91,10,1,2,3,1,6,1,14,-98,-98,3,6,-98,0,3,1,0,0,1,4,1,7,2,2,1,1,-92,1,3,26,8,-92,4,-91,1,2,2,5,10,-91,2,1,2,2,2,1,2,6,2,4,2,-91,6,-91,0,1,1,7,6,1,176.41
-91,84000,10,1,2,1,1,1,1,2,2,1,3,6,1,0,1,1,0,0,2,2,0,2,1,1,2,2,2,1,3,40,3,2,2,4,2,2,2,5,18,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,14,-91,0,2,1,4,1,1,336.63
-91,-91,9,1,1,1,1,5,1,2,-98,-98,3,8,-98,0,1,1,0,0,5,2,1,2,2,4,2,2,2,1,3,33,0,1,1,6,2,2,1,5,9,-91,1,2,2,1,1,-91,-91,1,4,4,2,-91,4,-91,0,0,2,2,1,1,186.36
-91,-91,10,1,2,1,1,4,1,16,20,3,3,6,8,0,1,1,0,0,2,2,0,6,1,2,3,1,1,1,3,32,6,2,3,2,2,1,1,5,16,-91,2,1,2,2,2,1,2,4,4,2,2,-91,11,-91,0,0,1,4,2,1,297.23
-91,-99,10,1,2,0,1,4,2,15,-99,1,3,6,1,0,0,1,0,0,4,1,0,2,1,2,-91,1,1,1,3,29,1,2,1,3,1,1,2,2,10,-91,1,2,2,1,2,2,2,9,4,4,2,-91,13,-91,0,1,1,7,1,1,305.07
-91,-91,10,1,2,2,1,4,1,20,13,3,3,6,8,0,1,2,1,0,2,4,0,4,1,1,2,2,2,2,3,45,0,2,2,3,2,2,2,5,14,-91,1,2,2,1,2,1,1,9,4,4,2,-91,9,-91,0,1,1,4,1,1,312.96
-91,23400,10,1,2,1,1,2,1,9,20,1,3,6,1,0,1,1,0,0,1,2,0,7,1,2,2,2,2,2,3,33,0,2,1,6,2,2,2,5,15,-91,2,1,2,1,2,2,2,9,4,4,2,-91,12,-91,0,0,1,7,1,1,243.56
-91,3993.6,9,1,1,1,1,2,1,15,14,3,2,2,8,0,1,1,0,0,2,2,0,7,1,1,2,2,1,1,1,43,9,2,4,2,1,1,1,5,14,-91,1,2,2,1,2,2,2,9,4,4,2,-91,16,-91,0,1,2,2,1,1,290.47
-91,27000,10,1,2,1,1,1,1,20,20,1,3,6,1,0,1,1,2,0,2,4,0,5,4,2,5,-96,-96,-96,3,-96,0,2,1,-91,2,2,2,5,13,-91,2,2,2,2,2,2,2,9,4,4,2,-91,13,3,0,0,1,5,1,1,201.4
-91,10140,9,1,1,0,1,2,2,20,15,1,3,8,1,0,0,1,1,0,2,2,0,5,1,3,-1,2,2,1,2,19,4,2,3,-91,2,1,2,5,9,-91,2,1,2,2,2,1,2,8,3,4,2,-91,8,-91,0,2,1,5,11,1,215.02
-91,10899.2,10,1,2,1,1,1,1,19,20,1,3,6,1,0,1,1,0,0,2,2,0,6,1,1,1,1,2,1,3,33,0,2,1,5,2,2,2,5,16,-91,2,2,1,1,2,2,1,9,4,4,2,-91,10,-91,0,0,2,2,1,1,213.97
-91,-91,9,1,1,1,1,4,2,4,20,3,3,8,8,0,0,2,1,0,2,3,0,3,1,4,5,2,2,2,1,34,6,2,3,4,2,1,1,3,7,-91,2,1,2,2,2,1,2,9,4,4,2,-91,12,-91,0,8,1,7,1,1,373.8
-91,32000,6,1,2,2,1,2,1,4,2,1,3,5,1,0,2,1,0,1,2,3,0,2,1,1,4,2,1,2,3,38,4,2,2,3,2,2,2,5,13,-91,2,1,2,2,2,2,2,9,4,4,2,-91,19,-91,0,3,1,4,1,1,348
-91,-92,10,1,1,1,1,2,1,20,16,1,3,6,1,0,0,2,0,0,2,2,0,7,1,2,4,2,1,2,3,43,0,2,1,6,2,1,2,4,18,-91,1,1,1,1,2,2,2,9,4,4,2,-91,7,-91,0,0,1,2,13,1,257.22
-91,-1,10,1,2,1,1,4,1,20,15,1,3,6,1,0,0,2,0,0,2,2,0,4,1,2,5,1,2,1,1,21,11,2,4,6,2,2,2,4,9,-91,2,2,2,2,2,2,2,9,4,4,1,1,8,2,0,2,2,2,13,1,258.44
-91,15000,10,1,2,4,1,4,2,16,14,1,3,6,1,0,2,2,0,0,2,4,0,2,1,4,1,2,2,1,1,42,1,2,3,3,2,2,2,2,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,18,-91,0,11,1,4,1,2,361.18
-91,-91,10,1,2,0,1,5,1,13,-98,-98,3,6,-98,0,0,1,0,0,5,1,1,5,1,2,2,2,1,1,3,38,2,2,3,3,2,2,2,5,15,-91,2,2,2,2,2,2,2,9,4,4,-94,-91,8,1,0,6,1,4,1,2,266.39
-91,-92,10,1,2,1,1,2,1,20,9,1,3,6,1,0,1,2,0,0,2,3,0,1,1,2,4,2,1,1,3,39,4,1,2,3,2,1,2,5,13,-91,1,1,2,2,2,2,2,9,4,4,2,-91,14,-91,0,5,1,5,2,2,330.53
-91,10582,10,1,2,0,1,4,1,15,13,1,3,6,1,0,0,1,0,0,2,1,0,6,1,2,2,2,2,2,3,30,1,2,1,3,2,2,2,2,14,-91,1,2,2,1,2,2,2,9,4,4,2,-91,13,-91,0,4,1,7,1,2,315.86
-91,-99,10,1,2,2,1,4,2,20,-99,3,3,6,8,0,0,1,0,0,2,1,0,-99,5,-1,-91,1,1,1,3,23,8,2,3,-91,1,2,2,4,10,-91,2,2,2,2,2,2,2,9,4,4,2,-91,14,1,0,0,2,3,2,2,192.46
-91,-999,10,1,2,1,1,2,1,17,13,1,3,6,1,0,0,2,1,0,2,3,0,4,1,2,5,2,1,1,3,29,2,2,3,2,2,2,2,5,11,-91,1,1,2,1,2,2,2,9,4,4,2,-91,7,-91,0,0,1,2,1,2,307.39
-91,-91,6,1,2,1,1,4,1,6,-98,-98,3,5,-98,0,1,2,0,0,5,3,1,-91,1,4,1,1,1,1,3,24,-92,2,2,1,2,1,2,5,12,-91,2,2,2,2,2,2,2,9,4,4,2,-91,8,1,0,-1,1,4,5,2,208.95
-91,11519.04,10,1,2,1,1,2,1,20,15,1,3,6,1,0,1,1,0,0,2,2,0,6,1,2,5,2,1,2,3,37,2,2,2,-99,-99,-99,-99,5,-99,-99,1,2,2,1,2,2,2,9,4,4,2,-91,11,-91,0,10,1,2,1,2,280.78
-91,-99,10,1,2,1,1,5,1,15,-99,1,3,6,1,0,1,1,0,0,2,2,0,-99,1,4,2,2,1,1,1,33,0,2,2,2,2,2,2,5,13,-91,1,2,2,2,2,2,2,3,2,1,2,-91,12,-91,0,0,1,4,1,2,266.41
-91,-91,10,1,2,0,1,4,2,20,-98,-98,3,6,-98,0,0,1,1,0,1,2,1,7,1,2,3,2,2,1,1,32,0,2,1,2,2,2,2,5,16,-91,1,1,2,2,2,2,2,9,4,4,2,-91,11,-91,0,11,1,4,13,2,183.71
-91,20000,10,1,2,2,1,2,1,15,9,1,3,6,1,0,2,1,1,0,2,4,0,4,1,3,-91,2,1,1,3,16,3,2,3,2,2,1,2,3,6,-91,1,2,2,1,2,2,2,9,4,4,2,-91,8,-91,0,0,1,4,4,2,399.8
-91,-99,10,1,2,3,1,2,1,16,-99,1,3,6,1,0,2,1,0,0,3,3,0,-99,1,3,2,2,1,2,3,36,0,2,2,2,2,2,2,5,16,-91,1,1,2,1,2,1,2,9,4,4,2,-91,15,-91,0,1,1,2,1,2,270.2
-91,-91,10,1,2,0,1,1,1,-98,-98,-98,-98,-98,-98,0,0,1,0,0,-98,1,0,-99,1,2,4,2,1,1,3,30,1,2,2,3,1,2,2,5,14,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,10,-91,0,7,1,7,1,2,362.12
-91,-999,6,1,2,1,1,2,1,8,20,1,3,5,1,0,1,1,0,0,2,2,0,4,2,3,3,2,-92,2,3,41,0,2,2,2,1,2,2,5,15,-91,1,2,2,2,1,-91,-91,1,4,4,2,-91,13,-91,0,0,1,4,1,2,315.25
-91,-91,10,1,2,0,1,4,2,20,-98,-98,3,6,-98,0,0,1,0,0,4,1,1,6,8,4,1,2,2,2,1,41,-96,-96,-96,-91,2,2,2,5,13,-91,2,1,2,2,2,1,2,9,4,4,2,-91,12,-91,0,0,1,4,7,2,148.69
-91,-91,9,1,1,0,1,2,1,20,20,3,3,8,8,0,0,1,0,0,2,1,0,7,1,2,3,2,2,2,2,36,0,2,2,2,1,2,2,1,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,-91,0,1,1,4,3,2,249.11
-91,-91,11,1,2,2,1,1,1,-98,-98,-98,-98,-98,-98,0,0,1,0,0,-98,1,0,-94,4,1,4,2,2,2,3,33,1,2,1,-91,2,2,2,5,18,-91,1,1,2,2,2,1,2,3,4,1,2,-91,11,-91,0,1,2,4,13,2,254.67
-91,-91,10,2,2,3,1,5,1,20,-98,-98,3,6,-98,1,2,1,0,0,4,4,1,8,7,3,4,2,1,1,3,33,0,1,1,3,1,2,2,5,14,-91,2,1,2,2,2,1,2,9,4,4,2,-91,16,-91,0,0,1,4,5,2,165.1
-91,-99,10,1,2,2,1,2,1,8,-99,1,3,6,1,0,1,2,0,0,2,3,0,-99,1,2,3,2,1,1,3,38,0,2,1,3,2,2,2,5,9,-91,2,1,2,2,2,2,2,9,4,4,2,-91,10,-91,0,1,1,7,1,2,300.87
